Id,Score
11756,5.0
11761,5.0
11763,5.0
11775,5.0
11781,5.0
11785,5.0
11786,5.0
11788,5.0
11790,5.0
11821,5.0
11823,5.0
11827,5.0
11837,5.0
11844,5.0
11849,5.0
11853,5.0
11856,5.0
11857,5.0
11859,5.0
11860,5.0
11874,5.0
11875,3.0
11878,5.0
11880,5.0
11882,5.0
11887,5.0
11891,5.0
11901,5.0
11909,5.0
11916,3.0
11926,5.0
11946,4.0
11948,5.0
11954,5.0
11960,5.0
11961,5.0
11963,5.0
11971,5.0
11977,5.0
11981,4.0
11982,5.0
11988,5.0
11997,5.0
12001,5.0
12010,5.0
12011,5.0
12026,5.0
12030,5.0
12036,5.0
12042,5.0
12045,5.0
12049,5.0
12054,5.0
12055,5.0
12060,5.0
12066,5.0
12072,4.0
12075,5.0
12084,5.0
12089,5.0
12093,5.0
12107,5.0
12113,5.0
12115,4.0
12121,5.0
12125,5.0
12129,5.0
12130,5.0
12132,5.0
12133,5.0
12135,5.0
12138,5.0
12146,5.0
12148,5.0
12149,5.0
12155,5.0
12163,4.0
12179,5.0
12184,5.0
12188,4.0
12192,5.0
12193,5.0
12196,5.0
12199,4.0
12200,4.0
12203,5.0
12211,4.0
12223,2.0
12237,5.0
12250,4.0
12266,5.0
12273,5.0
12275,5.0
12278,5.0
12279,5.0
12285,4.0
12287,5.0
12292,5.0
12299,5.0
12304,5.0
12307,5.0
12308,5.0
12315,5.0
12316,5.0
12319,5.0
12323,4.0
12326,5.0
12329,3.0
12335,4.0
12346,5.0
12359,5.0
12364,5.0
12371,5.0
12374,5.0
12386,5.0
12388,5.0
12389,5.0
12391,4.0
12392,4.0
12393,5.0
12401,5.0
12407,3.0
12410,4.0
12414,5.0
12439,5.0
12440,1.0
12445,4.0
12447,4.0
12448,5.0
12457,5.0
12465,5.0
12467,5.0
12476,2.0
12483,4.0
12488,5.0
12495,1.0
12499,1.0
12503,5.0
12528,5.0
12553,5.0
12554,5.0
12562,3.0
12566,5.0
12570,5.0
12582,4.0
12583,5.0
12586,1.0
12595,5.0
12598,4.0
12610,3.0
12617,1.0
12619,4.0
12630,5.0
12631,5.0
12648,5.0
12657,5.0
12658,5.0
12673,5.0
12678,4.0
12684,5.0
12685,3.0
12689,4.0
12694,4.0
12695,5.0
12699,4.0
12709,4.0
12710,3.0
12714,5.0
12716,2.0
12719,5.0
12726,5.0
12734,5.0
12742,3.0
12744,5.0
12749,5.0
12758,4.0
12759,5.0
12760,2.0
12768,5.0
12770,5.0
12775,5.0
12776,5.0
12778,5.0
12780,4.0
12783,5.0
12789,5.0
12801,5.0
12808,5.0
12815,4.0
12818,4.0
12821,5.0
12823,5.0
12828,5.0
12829,4.0
12839,5.0
12845,5.0
12847,5.0
12856,5.0
12857,5.0
12858,4.0
12861,4.0
12866,5.0
12870,4.0
12872,5.0
12875,1.0
12883,4.0
12884,5.0
12887,5.0
12888,5.0
12920,1.0
12923,5.0
12933,4.0
12936,1.0
12942,5.0
12945,5.0
12948,1.0
12951,3.0
12960,2.0
12961,5.0
12966,4.0
12968,4.0
12976,5.0
12979,4.0
12995,3.0
13005,2.0
13010,5.0
13013,5.0
13014,5.0
13017,5.0
13020,4.0
13025,5.0
13026,5.0
13030,4.0
13036,4.0
13057,5.0
13058,4.0
13061,5.0
13065,3.0
13073,5.0
13080,1.0
13095,3.0
13096,2.0
13098,1.0
13111,1.0
13112,5.0
13130,4.0
13131,3.0
13132,5.0
13134,3.0
13138,4.0
13161,4.0
13164,2.0
13165,4.0
13166,3.0
13173,4.0
13174,5.0
13177,2.0
13178,4.0
13181,4.0
13187,1.0
13191,5.0
13200,5.0
13203,5.0
13205,5.0
13206,5.0
13211,5.0
13230,4.0
13233,4.0
13235,5.0
13246,4.0
13247,1.0
13250,3.0
13253,5.0
13256,4.0
13261,1.0
13262,5.0
13268,5.0
13272,4.0
13288,5.0
13291,4.0
13296,3.0
13311,5.0
13313,5.0
13315,5.0
13316,4.0
13318,5.0
13329,4.0
13331,4.0
13340,5.0
13349,5.0
13350,5.0
13351,5.0
13358,5.0
13373,5.0
13392,5.0
13393,5.0
13409,5.0
13410,4.0
13416,5.0
13422,5.0
13423,5.0
13426,5.0
13437,5.0
13443,5.0
13444,5.0
13447,5.0
13457,5.0
13459,5.0
13463,5.0
13464,5.0
13477,5.0
13486,5.0
13488,5.0
13493,5.0
13496,5.0
13498,4.0
13505,5.0
13515,5.0
13516,5.0
13527,5.0
13536,5.0
13539,5.0
13540,5.0
13541,5.0
13545,5.0
13550,5.0
13568,5.0
13570,5.0
13576,5.0
13581,5.0
13588,5.0
13591,5.0
13597,5.0
13600,4.0
13613,5.0
13614,5.0
13619,5.0
13628,5.0
13630,5.0
13646,1.0
13649,5.0
13650,5.0
13653,5.0
13655,4.0
13663,1.0
13665,5.0
13666,1.0
13675,5.0
13681,5.0
13682,5.0
13705,5.0
13710,3.0
13711,5.0
13715,5.0
13716,5.0
13725,5.0
13730,5.0
13731,5.0
13737,5.0
13739,5.0
13744,5.0
13747,4.0
13749,5.0
13754,5.0
13760,5.0
13766,5.0
13771,5.0
13779,2.0
13787,4.0
13796,2.0
13801,4.0
13811,5.0
13819,1.0
13822,5.0
13830,1.0
13833,4.0
13858,5.0
13860,4.0
13862,4.0
13876,3.0
13882,3.0
13883,5.0
13891,1.0
13897,5.0
13899,5.0
13914,5.0
13920,4.0
13929,5.0
13933,5.0
13952,5.0
13954,5.0
13956,5.0
13958,1.0
13962,5.0
13967,5.0
13972,4.0
13980,5.0
13982,5.0
14005,4.0
14011,5.0
14013,5.0
14019,2.0
14020,4.0
14028,5.0
14032,1.0
14041,5.0
14045,5.0
14048,5.0
14049,5.0
14058,5.0
14061,5.0
14062,5.0
14067,5.0
14072,5.0
14085,5.0
14086,4.0
14087,3.0
14090,5.0
14100,5.0
14106,3.0
14109,5.0
14113,5.0
14116,5.0
14120,5.0
14124,4.0
14130,3.0
14131,5.0
14150,4.0
14166,5.0
14179,5.0
14181,5.0
14186,4.0
14189,4.0
14200,5.0
14203,5.0
14205,5.0
14207,5.0
14214,1.0
14216,5.0
14219,5.0
14220,4.0
14222,5.0
14232,5.0
14237,4.0
14241,5.0
14247,5.0
14255,5.0
14257,3.0
14276,4.0
14295,5.0
14296,5.0
14298,5.0
14300,5.0
14309,4.0
14313,5.0
14317,5.0
14325,5.0
14335,4.0
14344,5.0
14347,5.0
14361,4.0
14363,4.0
14365,3.0
14368,5.0
14373,5.0
14383,5.0
14391,5.0
14399,5.0
14401,2.0
14405,5.0
14406,2.0
14410,4.0
14418,5.0
14428,3.0
14451,5.0
14453,5.0
14460,4.0
14470,5.0
14498,5.0
14511,5.0
14515,4.0
14529,5.0
14530,5.0
14531,3.0
14532,5.0
14552,5.0
14555,1.0
14561,3.0
14564,4.0
14567,4.0
14571,5.0
14578,5.0
14591,5.0
14592,5.0
14615,1.0
14616,2.0
14617,5.0
14621,5.0
14624,4.0
14632,5.0
14643,5.0
14654,5.0
14655,4.0
14663,5.0
14664,5.0
14665,1.0
14670,4.0
14672,4.0
14684,5.0
14698,5.0
14701,3.0
14702,4.0
14708,5.0
14712,3.0
14732,5.0
14740,4.0
14747,4.0
14755,5.0
14759,5.0
14765,5.0
14775,5.0
14783,5.0
14784,5.0
14786,1.0
14789,5.0
14792,5.0
14795,4.0
14804,3.0
14806,4.0
14807,3.0
14808,2.0
14810,1.0
14814,5.0
14815,4.0
14819,4.0
14821,4.0
14822,3.0
14825,5.0
14826,5.0
14844,3.0
14860,5.0
14865,2.0
14873,3.0
14878,5.0
14883,4.0
14885,1.0
14888,5.0
14890,5.0
14893,3.0
14895,2.0
14901,5.0
14903,2.0
14906,4.0
14917,5.0
14924,5.0
14926,4.0
14928,5.0
14929,5.0
14932,4.0
14935,5.0
14936,5.0
14938,5.0
14941,1.0
14948,4.0
14950,5.0
14958,4.0
14967,5.0
14987,1.0
14989,5.0
14991,5.0
14992,5.0
14996,1.0
14999,5.0
15002,5.0
15003,5.0
15015,3.0
15022,5.0
15031,2.0
15032,1.0
15033,1.0
15034,1.0
15036,1.0
15037,1.0
15043,4.0
15050,5.0
15064,5.0
15071,4.0
15077,5.0
15085,5.0
15087,5.0
15089,5.0
15090,5.0
15092,4.0
15102,5.0
15103,5.0
15111,5.0
15132,5.0
15134,5.0
15137,3.0
15138,4.0
15147,5.0
15151,5.0
15157,1.0
15158,5.0
15172,5.0
15175,4.0
15203,5.0
15226,4.0
15241,4.0
15255,5.0
15263,4.0
15274,3.0
15275,5.0
15305,5.0
15308,5.0
15311,5.0
15314,4.0
15324,1.0
15330,4.0
15331,5.0
15337,5.0
15339,4.0
15346,5.0
15350,5.0
15354,4.0
15356,4.0
15364,5.0
15369,5.0
15371,5.0
15382,5.0
15385,5.0
15387,5.0
15394,4.0
15399,4.0
15404,5.0
15406,2.0
15409,4.0
15414,4.0
15418,5.0
15420,5.0
15435,5.0
15441,5.0
15445,5.0
15449,1.0
15458,2.0
15463,4.0
15465,5.0
15478,4.0
15490,1.0
15513,5.0
15518,5.0
15520,1.0
15522,4.0
15523,5.0
15528,5.0
15531,4.0
15536,5.0
15545,4.0
15550,2.0
15551,5.0
15556,5.0
15560,5.0
15562,3.0
15571,5.0
15574,4.0
15591,5.0
15598,4.0
15601,5.0
15605,5.0
15608,5.0
15611,2.0
15612,5.0
15613,3.0
15615,5.0
15619,5.0
15622,5.0
15626,4.0
15627,5.0
15636,4.0
15641,1.0
15648,5.0
15657,4.0
15664,5.0
15665,5.0
15668,4.0
15677,5.0
15687,5.0
15688,5.0
15695,5.0
15708,5.0
15712,3.0
15732,4.0
15741,5.0
15744,5.0
15746,5.0
15764,2.0
15766,5.0
15767,5.0
15769,5.0
15770,4.0
15777,5.0
15786,5.0
15787,5.0
15788,5.0
15794,4.0
15800,5.0
15806,4.0
15813,5.0
15818,5.0
15820,3.0
15826,5.0
15851,3.0
15853,5.0
15858,5.0
15861,2.0
15869,1.0
15873,5.0
15880,5.0
15886,5.0
15894,5.0
15895,5.0
15896,5.0
15897,5.0
15904,5.0
15914,4.0
15916,5.0
15917,5.0
15918,5.0
15920,4.0
15927,3.0
15933,5.0
15938,5.0
15939,5.0
15943,5.0
15948,5.0
15950,5.0
15966,5.0
15969,4.0
15971,5.0
15980,4.0
15995,5.0
15996,5.0
15997,5.0
15999,5.0
16002,4.0
16012,2.0
16019,4.0
16027,4.0
16030,5.0
16031,5.0
16032,5.0
16039,5.0
16040,5.0
16048,5.0
16049,5.0
16052,5.0
16065,5.0
16073,5.0
16077,5.0
16094,5.0
16103,5.0
16105,3.0
16106,1.0
16109,1.0
16113,5.0
16117,5.0
16122,5.0
16124,5.0
16126,1.0
16130,5.0
16144,3.0
16159,5.0
16161,5.0
16166,5.0
16169,5.0
16172,5.0
16173,5.0
16175,5.0
16202,5.0
16204,5.0
16205,4.0
16206,4.0
16208,4.0
16210,4.0
16212,5.0
16217,4.0
16229,3.0
16241,5.0
16254,5.0
16259,5.0
16261,5.0
16267,5.0
16278,3.0
16287,2.0
16302,5.0
16304,4.0
16323,4.0
16332,4.0
16339,5.0
16341,4.0
16348,5.0
16350,5.0
16352,5.0
16354,4.0
16376,5.0
16385,5.0
16388,5.0
16401,5.0
16411,5.0
16418,5.0
16419,4.0
16425,5.0
16428,5.0
16439,5.0
16444,4.0
16450,5.0
16453,5.0
16470,1.0
16480,5.0
16490,5.0
16491,5.0
16494,5.0
16499,4.0
16500,5.0
16513,3.0
16514,5.0
16516,3.0
16517,5.0
16520,4.0
16522,4.0
16525,5.0
16528,4.0
16534,4.0
16537,5.0
16550,5.0
16559,4.0
16563,2.0
16564,5.0
16575,5.0
16584,5.0
16586,5.0
16595,5.0
16602,4.0
16603,5.0
16604,5.0
16609,5.0
16614,4.0
16616,5.0
16618,5.0
16621,5.0
16623,5.0
16627,5.0
16631,5.0
16643,4.0
16647,5.0
16650,2.0
16657,5.0
16659,5.0
16662,5.0
16666,5.0
16667,5.0
16670,5.0
16673,5.0
16677,5.0
16678,5.0
16687,5.0
16690,4.0
16694,5.0
16696,5.0
16699,5.0
16706,1.0
16712,5.0
16713,5.0
16715,5.0
16740,4.0
16752,5.0
16764,5.0
16765,5.0
16766,5.0
16767,4.0
16768,5.0
16774,3.0
16776,5.0
16782,5.0
16785,5.0
16796,5.0
16799,4.0
16801,5.0
16802,5.0
16812,5.0
16814,5.0
16821,4.0
16826,5.0
16831,5.0
16832,5.0
16835,5.0
16839,5.0
16843,5.0
16850,5.0
16861,1.0
16862,1.0
16866,1.0
16867,5.0
16871,4.0
16876,5.0
16883,5.0
16892,5.0
16897,5.0
16909,4.0
16911,5.0
16923,5.0
16924,5.0
16934,5.0
16935,5.0
16954,5.0
16958,4.0
16959,5.0
16968,5.0
16970,5.0
16972,4.0
17004,5.0
17011,5.0
17015,5.0
17019,5.0
17022,5.0
17033,4.0
17048,5.0
17061,5.0
17066,5.0
17079,5.0
17082,5.0
17085,4.0
17092,3.0
17096,5.0
17097,5.0
17120,5.0
17124,4.0
17128,5.0
17133,3.0
17137,5.0
17142,1.0
17149,4.0
17158,5.0
17163,4.0
17167,5.0
17177,5.0
17180,5.0
17189,5.0
17200,4.0
17204,5.0
17205,5.0
17207,5.0
17210,5.0
17218,5.0
17219,3.0
17231,4.0
17237,5.0
17248,3.0
17254,4.0
17262,5.0
17282,5.0
17292,5.0
17296,5.0
17305,5.0
17309,5.0
17314,5.0
17316,5.0
17336,5.0
17344,5.0
17351,5.0
17359,5.0
17364,5.0
17366,5.0
17377,5.0
17381,5.0
17390,5.0
17394,5.0
17401,5.0
17402,3.0
17411,4.0
17417,5.0
17436,5.0
17447,4.0
17449,5.0
17454,5.0
17466,5.0
17473,5.0
17475,5.0
17478,5.0
17481,5.0
17483,5.0
17488,5.0
17502,5.0
17505,5.0
17507,5.0
17509,5.0
17512,4.0
17517,5.0
17520,5.0
17523,5.0
17524,3.0
17536,5.0
17537,5.0
17557,5.0
17602,5.0
17612,5.0
17618,5.0
17624,1.0
17625,5.0
17635,5.0
17636,4.0
17641,5.0
17644,5.0
17645,5.0
17647,5.0
17659,5.0
17671,3.0
17676,5.0
17677,5.0
17691,5.0
17707,4.0
17712,5.0
17728,5.0
17732,5.0
17734,5.0
17737,1.0
17740,5.0
17745,3.0
17746,5.0
17752,5.0
17754,5.0
17767,5.0
17768,5.0
17773,5.0
17774,5.0
17775,4.0
17783,5.0
17790,5.0
17795,5.0
17810,5.0
17824,5.0
17827,5.0
17839,5.0
17841,5.0
17843,1.0
17847,5.0
17851,5.0
17854,5.0
17858,3.0
17865,5.0
17880,5.0
17884,5.0
17910,5.0
17913,5.0
17947,5.0
17954,4.0
17958,5.0
17965,5.0
17972,2.0
17973,1.0
17977,4.0
17985,5.0
18001,5.0
18004,5.0
18015,3.0
18018,5.0
18019,5.0
18020,5.0
18024,5.0
18025,2.0
18038,5.0
18056,5.0
18070,5.0
18075,4.0
18090,1.0
18093,5.0
18094,3.0
18096,2.0
18098,4.0
18103,5.0
18106,5.0
18109,5.0
18112,5.0
18116,5.0
18117,5.0
18127,4.0
18138,5.0
18142,4.0
18151,5.0
18152,4.0
18153,5.0
18177,4.0
18180,4.0
18182,5.0
18191,5.0
18192,5.0
18194,3.0
18198,5.0
18204,5.0
18215,5.0
18224,3.0
18226,5.0
18229,4.0
18232,5.0
18238,5.0
18247,5.0
18251,3.0
18259,5.0
18263,5.0
18274,5.0
18287,5.0
18290,5.0
18292,5.0
18294,5.0
18301,5.0
18302,2.0
18303,4.0
18310,4.0
18319,3.0
18325,5.0
18326,3.0
18335,1.0
18341,5.0
18343,1.0
18353,3.0
18354,4.0
18364,5.0
18383,1.0
18387,3.0
18396,4.0
18400,4.0
18404,4.0
18415,4.0
18422,5.0
18423,3.0
18430,5.0
18432,5.0
18433,4.0
18436,4.0
18448,3.0
18449,1.0
18460,2.0
18471,1.0
18476,5.0
18478,5.0
18492,5.0
18495,5.0
18503,5.0
18513,5.0
18518,5.0
18519,5.0
18522,4.0
18527,3.0
18528,5.0
18533,5.0
18534,5.0
18546,5.0
18547,5.0
18553,5.0
18556,5.0
18558,5.0
18560,3.0
18561,4.0
18570,4.0
18579,5.0
18580,5.0
18587,5.0
18596,4.0
18613,4.0
18635,5.0
18641,5.0
18657,5.0
18664,4.0
18666,5.0
18669,5.0
18691,5.0
18695,5.0
18699,5.0
18718,5.0
18735,5.0
18736,5.0
18738,4.0
18742,1.0
18786,4.0
18788,5.0
18789,5.0
18808,4.0
18809,3.0
18813,4.0
18817,2.0
18822,4.0
18824,2.0
18825,3.0
18827,3.0
18828,5.0
18837,5.0
18842,3.0
18857,5.0
18859,5.0
18891,5.0
18892,5.0
18893,5.0
18906,4.0
18907,5.0
18909,3.0
18912,5.0
18914,5.0
18922,5.0
18934,5.0
18939,5.0
18942,5.0
18953,5.0
18955,4.0
18956,5.0
18960,5.0
18962,4.0
18964,5.0
18967,5.0
18975,5.0
18977,5.0
18986,5.0
18991,5.0
18995,5.0
19001,5.0
19010,4.0
19015,5.0
19019,5.0
19033,5.0
19039,5.0
19054,5.0
19059,5.0
19066,5.0
19067,5.0
19070,3.0
19072,4.0
19073,4.0
19075,5.0
19081,3.0
19085,5.0
19088,5.0
19089,4.0
19092,5.0
19102,5.0
19107,4.0
19113,5.0
19119,5.0
19120,3.0
19126,5.0
19128,5.0
19129,5.0
19140,5.0
19145,5.0
19151,4.0
19158,5.0
19160,5.0
19176,5.0
19180,5.0
19182,5.0
19190,5.0
19193,5.0
19195,5.0
19198,5.0
19199,5.0
19200,5.0
19205,5.0
19206,5.0
19210,5.0
19218,4.0
19219,5.0
19237,5.0
19239,5.0
19245,5.0
19248,4.0
19252,5.0
19255,5.0
19258,5.0
19261,2.0
19263,5.0
19267,5.0
19271,5.0
19273,5.0
19275,5.0
19282,5.0
19307,5.0
19308,5.0
19317,5.0
19320,5.0
19325,5.0
19332,5.0
19344,4.0
19346,5.0
19350,5.0
19351,5.0
19355,4.0
19366,5.0
19369,5.0
19375,5.0
19378,4.0
19384,5.0
19393,4.0
19421,5.0
19422,5.0
19424,5.0
19426,5.0
19431,1.0
19432,5.0
19434,3.0
19435,2.0
19438,4.0
19440,2.0
19444,5.0
19449,5.0
19454,5.0
19457,5.0
19463,5.0
19464,5.0
19467,5.0
19476,5.0
19478,4.0
19483,5.0
19489,5.0
19497,5.0
19504,5.0
19519,5.0
19523,1.0
19527,5.0
19529,5.0
19536,5.0
19538,1.0
19551,5.0
19567,5.0
19569,5.0
19576,5.0
19577,5.0
19579,1.0
19586,5.0
19589,5.0
19598,5.0
19608,1.0
19609,5.0
19610,5.0
19618,5.0
19625,5.0
19635,5.0
19642,5.0
19647,5.0
19653,5.0
19666,5.0
19667,5.0
19686,5.0
19691,5.0
19694,3.0
19696,5.0
19699,5.0
19703,5.0
19706,5.0
19724,5.0
19725,5.0
19726,5.0
19727,4.0
19731,4.0
19733,4.0
19739,5.0
19742,5.0
19749,4.0
19751,4.0
19756,3.0
19759,1.0
19760,5.0
19765,5.0
19770,4.0
19784,3.0
19803,5.0
19804,5.0
19811,1.0
19814,5.0
19815,5.0
19816,5.0
19821,5.0
19822,5.0
19823,5.0
19830,5.0
19846,5.0
19851,5.0
19857,5.0
19866,5.0
19869,5.0
19870,5.0
19879,5.0
19892,5.0
19893,5.0
19896,5.0
19912,4.0
19917,2.0
19919,5.0
19922,3.0
19924,4.0
19925,5.0
19931,3.0
19933,5.0
19939,1.0
19943,5.0
19954,5.0
19956,5.0
19961,5.0
19972,1.0
19975,5.0
19977,2.0
19979,5.0
19989,5.0
19995,5.0
20000,5.0
20008,4.0
20022,5.0
20026,5.0
20030,5.0
20034,4.0
20037,5.0
20045,5.0
20047,4.0
20048,4.0
20049,3.0
20051,5.0
20055,4.0
20063,5.0
20074,4.0
20075,5.0
20079,2.0
20085,1.0
20096,3.0
20111,2.0
20118,1.0
20119,1.0
20135,1.0
20142,4.0
20143,5.0
20148,5.0
20152,2.0
20158,5.0
20159,1.0
20162,2.0
20163,5.0
20174,1.0
20178,5.0
20196,5.0
20202,4.0
20205,4.0
20215,5.0
20221,4.0
20223,2.0
20225,2.0
20226,3.0
20228,5.0
20235,5.0
20240,5.0
20251,5.0
20254,2.0
20279,5.0
20298,5.0
20299,3.0
20303,3.0
20304,3.0
20305,5.0
20307,5.0
20317,4.0
20319,3.0
20323,4.0
20327,3.0
20329,5.0
20339,3.0
20343,3.0
20347,3.0
20350,1.0
20353,3.0
20360,4.0
20361,3.0
20365,4.0
20372,1.0
20376,5.0
20377,5.0
20381,3.0
20382,5.0
20384,2.0
20392,4.0
20394,4.0
20398,4.0
20400,4.0
20402,4.0
20408,2.0
20416,3.0
20417,5.0
20420,5.0
20423,5.0
20424,1.0
20434,5.0
20437,5.0
20443,5.0
20447,5.0
20454,1.0
20455,5.0
20468,5.0
20480,5.0
20491,5.0
20492,5.0
20493,5.0
20497,1.0
20500,5.0
20501,5.0
20504,5.0
20511,5.0
20513,1.0
20517,5.0
20519,5.0
20520,5.0
20525,5.0
20535,5.0
20546,1.0
20552,4.0
20568,3.0
20579,4.0
20581,4.0
20584,5.0
20586,3.0
20599,4.0
20600,5.0
20602,5.0
20607,5.0
20611,5.0
20617,5.0
20624,4.0
20630,2.0
20634,3.0
20643,3.0
20647,3.0
20648,5.0
20662,5.0
20665,5.0
20666,3.0
20667,3.0
20669,5.0
20670,5.0
20675,5.0
20679,3.0
20696,5.0
20703,5.0
20706,5.0
20709,5.0
20718,5.0
20721,5.0
20723,5.0
20726,5.0
20753,2.0
20758,5.0
20764,5.0
20766,5.0
20770,3.0
20771,4.0
20776,1.0
20778,2.0
20779,5.0
20783,4.0
20791,5.0
20795,5.0
20806,5.0
20811,5.0
20812,5.0
20813,4.0
20815,4.0
20817,5.0
20826,5.0
20827,4.0
20829,5.0
20830,5.0
20833,5.0
20848,5.0
20853,5.0
20857,5.0
20865,5.0
20866,4.0
20871,4.0
20875,4.0
20876,4.0
20889,4.0
20898,4.0
20902,5.0
20904,5.0
20909,5.0
20911,4.0
20915,5.0
20917,5.0
20919,5.0
20920,5.0
20928,3.0
20929,5.0
20931,4.0
20938,1.0
20945,5.0
20952,5.0
20957,5.0
20970,5.0
20981,5.0
20988,5.0
20998,5.0
21009,2.0
21013,5.0
21019,5.0
21020,5.0
21040,5.0
21041,5.0
21049,3.0
21051,1.0
21054,4.0
21056,5.0
21057,5.0
21063,5.0
21078,5.0
21085,4.0
21086,5.0
21090,5.0
21092,4.0
21096,1.0
21098,5.0
21111,5.0
21116,3.0
21117,5.0
21138,5.0
21139,5.0
21141,5.0
21147,2.0
21148,5.0
21155,5.0
21156,1.0
21157,4.0
21158,5.0
21161,5.0
21166,5.0
21176,4.0
21177,5.0
21178,5.0
21180,5.0
21187,4.0
21191,5.0
21192,5.0
21193,5.0
21210,5.0
21211,5.0
21214,5.0
21226,5.0
21235,5.0
21248,3.0
21250,1.0
21251,5.0
21253,1.0
21264,5.0
21268,5.0
21270,4.0
21272,4.0
21274,3.0
21276,5.0
21280,5.0
21284,5.0
21294,5.0
21297,4.0
21300,5.0
21302,4.0
21307,5.0
21308,5.0
21311,5.0
21316,5.0
21317,5.0
21338,5.0
21345,5.0
21351,5.0
21356,4.0
21359,5.0
21360,5.0
21364,5.0
21366,5.0
21368,5.0
21389,5.0
21394,4.0
21406,1.0
21407,4.0
21416,5.0
21433,2.0
21441,4.0
21449,1.0
21451,1.0
21456,4.0
21461,5.0
21468,5.0
21470,5.0
21472,5.0
21482,1.0
21492,5.0
21501,5.0
21503,5.0
21508,5.0
21510,5.0
21511,5.0
21517,3.0
21521,5.0
21530,5.0
21534,5.0
21536,1.0
21539,4.0
21543,4.0
21544,3.0
21548,1.0
21549,1.0
21550,5.0
21558,4.0
21567,4.0
21568,4.0
21572,4.0
21580,4.0
21583,5.0
21588,5.0
21593,4.0
21594,5.0
21601,1.0
21614,5.0
21617,2.0
21618,4.0
21648,5.0
21653,5.0
21658,3.0
21663,3.0
21674,5.0
21678,5.0
21683,4.0
21689,2.0
21694,5.0
21707,5.0
21714,4.0
21715,5.0
21717,1.0
21730,5.0
21733,5.0
21738,5.0
21744,5.0
21762,5.0
21764,5.0
21767,5.0
21772,5.0
21774,4.0
21779,5.0
21788,4.0
21789,5.0
21792,5.0
21796,5.0
21798,5.0
21813,5.0
21815,5.0
21817,5.0
21840,4.0
21841,5.0
21851,5.0
21852,3.0
21866,5.0
21872,5.0
21874,5.0
21886,5.0
21887,1.0
21907,5.0
21910,5.0
21913,5.0
21920,5.0
21934,4.0
21938,5.0
21945,3.0
21946,5.0
21947,3.0
21951,5.0
21952,4.0
21961,5.0
21962,5.0
21964,3.0
21965,5.0
21969,4.0
21973,5.0
21977,1.0
21981,1.0
21991,4.0
21992,2.0
21996,4.0
21997,1.0
22007,2.0
22009,5.0
22011,5.0
22015,5.0
22020,5.0
22025,5.0
22042,5.0
22051,4.0
22060,5.0
22068,1.0
22072,5.0
22073,5.0
22074,5.0
22079,4.0
22081,5.0
22084,1.0
22091,5.0
22094,5.0
22099,5.0
22107,5.0
22109,5.0
22110,5.0
22118,5.0
22120,5.0
22128,5.0
22130,4.0
22132,5.0
22144,4.0
22146,5.0
22150,5.0
22156,4.0
22160,4.0
22165,2.0
22183,2.0
22185,5.0
22191,5.0
22204,2.0
22211,5.0
22213,4.0
22228,5.0
22231,5.0
22232,5.0
22242,5.0
22249,5.0
22255,5.0
22266,5.0
22273,5.0
22282,5.0
22284,3.0
22285,5.0
22291,5.0
22294,5.0
22306,5.0
22307,5.0
22308,5.0
22331,5.0
22332,5.0
22340,5.0
22362,4.0
22364,2.0
22371,5.0
22376,5.0
22377,2.0
22381,5.0
22386,5.0
22389,4.0
22390,5.0
22395,5.0
22400,3.0
22404,3.0
22405,5.0
22406,4.0
22423,5.0
22426,1.0
22428,3.0
22433,5.0
22439,5.0
22453,3.0
22456,5.0
22459,5.0
22461,5.0
22462,5.0
22475,3.0
22478,2.0
22483,5.0
22484,3.0
22490,5.0
22494,5.0
22497,5.0
22514,3.0
22525,5.0
22528,4.0
22530,1.0
22534,1.0
22540,5.0
22542,5.0
22546,1.0
22558,3.0
22563,5.0
22565,4.0
22576,5.0
22588,5.0
22589,5.0
22592,2.0
22597,5.0
22599,5.0
22608,5.0
22615,5.0
22617,1.0
22619,3.0
22621,5.0
22627,5.0
22632,5.0
22635,2.0
22636,5.0
22642,5.0
22647,4.0
22655,3.0
22657,3.0
22669,5.0
22673,5.0
22678,5.0
22683,4.0
22686,5.0
22687,5.0
22692,5.0
22694,5.0
22699,5.0
22700,5.0
22706,5.0
22707,5.0
22709,5.0
22712,5.0
22717,5.0
22719,5.0
22724,5.0
22730,4.0
22736,2.0
22737,2.0
22742,5.0
22749,5.0
22754,5.0
22755,4.0
22759,3.0
22770,3.0
22777,3.0
22786,1.0
22789,5.0
22790,1.0
22805,5.0
22820,5.0
22824,4.0
22826,4.0
22840,5.0
22848,5.0
22866,1.0
22872,5.0
22876,5.0
22877,5.0
22881,5.0
22885,4.0
22886,5.0
22891,5.0
22892,2.0
22898,5.0
22903,4.0
22907,5.0
22908,5.0
22909,5.0
22910,5.0
22913,4.0
22915,5.0
22922,5.0
22930,5.0
22932,5.0
22933,2.0
22936,1.0
22937,5.0
22964,3.0
22973,5.0
22974,5.0
22978,5.0
22982,1.0
22989,4.0
22999,1.0
23009,1.0
23012,5.0
23037,1.0
23046,5.0
23049,5.0
23051,5.0
23054,5.0
23057,5.0
23068,5.0
23076,5.0
23077,5.0
23079,4.0
23081,5.0
23091,5.0
23097,5.0
23098,5.0
23102,5.0
23108,4.0
23110,5.0
23111,5.0
23131,5.0
23133,5.0
23141,1.0
23142,4.0
23147,5.0
23154,1.0
23164,5.0
